id,meaning_id,lemma_id,lemma,lang,pos,meaning_ru,meaning_en,concept_id,category_id
7154,6916,6454,jauhondukivi,olo,NOUN,жёрнов,,,
7155,6917,6455,jauhostuo,olo,VERB,пачкаться мукой,,,
7156,6918,6456,jauhotes,olo,NOUN,смолотые зёрна,,,
7157,6919,6457,jauhottai,olo,NOUN,помольщик,,,
7158,61104,53649,jauhottua,olo,VERB,отдать в помол,,,
7159,63262,55067,jauhotus,olo,NOUN,"помол, размалывание",,,
7160,53783,47361,jauhua,olo,VERB,молоть,,938,B352
7161,6920,6458,jauhuo,olo,VERB,"молоть, смолоть",,,
7162,87238,74539,javno,olo,ADV,явно,,,
7163,6921,6459,javolline,olo,ADJ,"делимый, кратный",,,
7164,63263,55068,javondu,olo,NOUN,"разделение, раздел",,,
7165,63264,55068,javondu,olo,NOUN,"распределение, раздача",,,
7166,46584,40701,jawgu,olo,NOUN,нога,leg,377,B12
7167,42407,36697,jee,olo,NOUN,лёд,ice,34,A12
7168,6923,6461,jegiptalaine,olo,ADJ,египетский,,,
7169,6922,6460,jegiptalaine,olo,NOUN,"египтянин, египтянка",,,
7170,77423,66095,jengu,olo,NOUN,деньги,money,,
7171,58320,51367,jesli,olo,SCONJ,если,if,1339,C1
7172,55463,48806,jetažo,olo,NOUN,этаж,,1091,B372
7173,6925,6463,jevangelii,olo,NOUN,Евангелие,,,
7174,63265,55069,jevangelline,olo,ADJ,евангелический,,,
7175,6926,6464,jevrei,olo,NOUN,"еврей, еврейка",,,
7176,6927,6465,jevro,olo,NOUN,евро,euro (currency),,
7177,6929,6467,jevrouppalaine,olo,ADJ,европейский,,,
7178,6928,6466,jevrouppalaine,olo,NOUN,"европеец, европейка",,,
7179,44415,38630,ježa,olo,NOUN,ёж,hedgehog (animal),199,A412
7180,6931,6469,jiä,olo,NOUN,лёд,ice,34,A12
7181,63266,55070,jiäbaliettu,olo,NOUN,балет на льду,,,
7182,63267,55071,jiädymine,olo,NOUN,оледенение,,,
7183,6932,6470,jiädymätöi,olo,ADJ,незамерзающий,"not freezing, ice-free",,
7184,6933,6471,jiädyö,olo,VERB,"замерзать, покрываться льдом, леденеть, оледенеть",,,
7185,10616,9693,jiägiä tervehekse,olo,PHRASE,до свидания! (букв. останьтесь здоровыми) ,,,
7186,6934,6472,jiähine,olo,ADJ,ледяной,,,
7187,6935,6472,jiähine,olo,ADJ,обледенелый,,,
7188,6936,6473,jiähä,olo,VERB,"оставаться, остаться",,,
7189,6937,6473,jiähä,olo,VERB,"отставать, отстать",,,
7190,61838,54117,jiähä eloh,olo,PHRASE,остаться в живых,,,
7191,10438,9531,jiähä hengih,olo,PHRASE,остаться в живых (букв. остаться в душах),,,
7192,10783,9854,jiähä mustoh,olo,PHRASE,запомниться (букв. остаться в памяти),,,
7193,6938,6474,jiäjä,olo,VERB,"оставаться, остаться",,,
7194,6939,6475,jiäkauzi,olo,NOUN,ледниковый период,,,
7195,6940,6476,jiäkeli,olo,NOUN,ледяной путь,,,
7196,6941,6477,jiäkondii,olo,NOUN,белый медведь,,,
7197,63268,55072,jiäksiekseh,olo,VERB,давать обет,,,
7198,63269,55072,jiäksiekseh,olo,VERB,зарекаться,,,
7199,63270,55073,jiäksindy,olo,NOUN,обет,,,
7200,63271,55073,jiäksindy,olo,NOUN,клятва,,,
7201,6942,6478,jiäkuoppu,olo,NOUN,лéдник (погреб),,,
7202,6943,6479,jiäkur’oi,olo,NOUN,хоккей,,,
7203,63272,55074,jiäkur’oihkižuaju,olo,NOUN,хоккеист,,,
7204,63273,55075,jiäkur’oijallačit,olo,NOUN,хоккейные ботинки,,,
7205,63274,55076,jiäkur’oikenty,olo,NOUN,хоккейная площадка,,,
7206,63275,55077,jiäkur’oikerho,olo,NOUN,хоккейная секция,,,
7207,63276,55078,jiäkur’oikilbailut,olo,NOUN,соревнования по хоккею,,,
7208,63277,55079,jiäkur’oikiža,olo,NOUN,хоккейный матч,,,
7209,63278,55080,jiäkur’oikižajoukko,olo,NOUN,хоккейная команда,,,
7210,63279,55081,jiäkur’oikon’kat,olo,NOUN,хоккейные коньки,,,
7211,6944,6480,jiäkur’oipualikku,olo,NOUN,клюшка,,,
7212,63280,55082,jiäkur’oisovat,olo,NOUN,хоккейная форма,,,
7213,63281,55083,jiäkur’oivorotat,olo,NOUN,хоккейные ворота,,,
7214,63282,55084,jiämaido,olo,NOUN,мороженое,,,
7215,6945,6481,jiämeri,olo,NOUN,полярное море,,,
7216,6946,6482,jiämägi,olo,NOUN,ледяная горка,,,
7217,46322,40454,jiäne,olo,NOUN,голос,voice,358,B12
7218,6947,6483,jiänlähtö,olo,NOUN,ледоход,,,
7219,6948,6484,jiänmurendailaivu,olo,NOUN,ледокол,,,
7220,63284,55086,jiänmurendus,olo,NOUN,ледокольные работы,,,
7221,6949,6485,jiännös,olo,NOUN,"остаток, объедок",,,
7222,6950,6486,jiäpuikko,olo,NOUN,сосулька,,,
7223,6951,6487,jiäruopas,olo,NOUN,торос,,,
7224,6953,6489,jiätikkö,olo,NOUN,"ледник, глетчер",,,
7225,6954,6489,jiätikkö,olo,NOUN,"гололёд, гололедица",,,
7226,6955,6490,jiätoras,olo,NOUN,ледяной нарост,,,
7227,63285,6490,jiätoras,olo,NOUN,ледяная глыба,,,
7228,47547,41599,jiättiä,olo,VERB,оставлять,,444,B15
7229,6956,6491,jiätyttiä,olo,VERB,"замораживать, заморозить",,,
7230,63286,6491,jiätyttiä,olo,VERB,сковать,,,
7231,63287,55087,jiätyttämine,olo,NOUN,замораживание,,,
7232,63288,55088,jiätytys,olo,NOUN,замораживание,,,
7233,6957,6492,jiätytysškuappu,olo,NOUN,морозильная камера,,,
7234,63289,55089,jiätytändy,olo,NOUN,замораживание,,,
7235,6958,6493,jiätöi,olo,ADJ,незамёрзший,,,
7236,6959,6494,jiävestokuva,olo,NOUN,ледяная скульптура,,,
7237,6960,6495,jiävezi,olo,NOUN,ледяная вода,,,
7238,63291,6495,jiävezi,olo,NOUN,вода со льдом,,,
7239,76204,65044,jiävie,olo,VERB,"разглашать, разгласить",,,
7240,76205,65044,jiävie,olo,VERB,"заявлять, заявить; выявлять, показать",,,
7241,6962,6497,jiäviekseh,olo,VERB,"являться, явиться",,,
7242,63292,6497,jiäviekseh,olo,VERB,"появляться, появиться",,,
7243,63293,55091,jiävimine,olo,NOUN,разглашение,,,
7244,63294,55092,jiävindy,olo,NOUN,разглашение,,,
7245,78540,55092,jiävindy,olo,NOUN,появление,,,
7246,6952,6488,jiäškuappu,olo,NOUN,холодильник,,,
7247,6963,6498,jo,olo,ADV,уже,,,
7248,6964,6499,jo,olo,PART,уж и,,,
7249,63295,6499,jo,olo,PART,и,also,,
7250,63296,6499,jo,olo,PART,ну и,,,
7251,56371,49590,joamu,olo,NOUN,дорога,road,1179,B38
7252,6965,6500,joga,olo,PRON,"каждый, всякий, любой",,319,B11
7253,18486,16663,joga sijan,olo,PHRASE,всё (букв. каждое место),,,
7254,6966,6501,joga-aigaine,olo,ADJ,"постоянный, нескончаемый",,,
7255,63297,6501,joga-aigaine,olo,ADJ,вечный,,,
7256,6967,6502,joga-ainavo,olo,PRON,буквально каждый,,,
7257,45831,39989,jogahiine,olo,PRON,каждый,"every, each",319,B11
7258,6968,6503,jogahine,olo,PRON,"каждый, всякий, любой",,319,B11
7259,86872,74193,jogaine,olo,PRON,каждый,"every, each",,
7260,63298,55093,jogakerdaine,olo,ADJ,происходящий всякий раз,,,
7261,6969,6504,jogakuuhine,olo,ADJ,ежемесячный,,,
7262,6970,6505,joganedälihine,olo,ADJ,еженедельный,,,
7263,6971,6506,jogapäiväine,olo,ADJ,"ежедневный, повседневный, каждодневный",,,
7264,6972,6506,jogapäiväine,olo,ADJ,"обыденный, обычный, будничный",,,
7265,63299,6506,jogapäiväine,olo,ADJ,неизменный,,,
7266,63300,6506,jogapäiväine,olo,ADJ,обыкновенный,,,
7267,6973,6507,jogatoine,olo,PRON,"каждый, всякий, любой",,,
7268,6974,6508,jogavuodehine,olo,ADJ,ежегодный,,,
7269,63302,55094,jogayöhine,olo,NOUN,еженощный,,,
7270,42551,36832,joge,olo,NOUN,река,river,45,A21
7271,6975,6509,jogi,olo,NOUN,река,river,45,A21
7272,63303,55095,jogiheiny,olo,NOUN,речные водоросли,,,
7273,63304,55096,jogihiekku,olo,NOUN,речной песок,,,
7274,6976,6510,jogikala,olo,NOUN,речная рыба,,,
7275,63305,55097,jogikalastus,olo,NOUN,речное рыболовство,,,
7276,76749,65505,jogikulu,olo,NOUN,речушка,,,
7277,63306,55098,joginuottu,olo,NOUN,речной невод,,,
7278,6977,6511,jogirandu,olo,NOUN,берег реки,,,
7279,6979,6513,jogivarzi,olo,NOUN,поречье,,,
7280,6980,6514,jogivezi,olo,NOUN,речная вода,,,
7281,6978,6512,jogišara,olo,NOUN,речная осока,,,
7282,6981,6515,jogo,olo,PART,"уже, уже ли (в вопросительных предложениях)",,,
7283,45832,39990,jogohine,olo,PRON,каждый,"every, each",319,B11
7284,76744,65501,jogut,olo,NOUN,"речка, речушка",,,
7285,6982,6516,johaittua,olo,VERB,сильно дуть (о ветре),,,
7286,6983,6517,johista,olo,VERB,"шуметь, гудеть (о ветре, деревьях, пламени и т. п.)",,,
7287,6984,6518,johtai,olo,NOUN,руководитель,,,
7288,63307,55099,johtamine,olo,NOUN,руководство,,,
7289,63308,55099,johtamine,olo,NOUN,управление,,,
7290,63309,55099,johtamine,olo,NOUN,заведование,,,
7291,63310,55099,johtamine,olo,NOUN,правление,,,
7292,63311,55100,johto,olo,NOUN,"руководство, управление",,,
7293,63312,55100,johto,olo,NOUN,заведование,,,
7294,63313,55100,johto,olo,NOUN,"командование, штаб",,,
7295,6985,6519,jokse,olo,ADV,"неужели, неужто, разве",,,
7296,63315,55101,jongoi,olo,ADV,уже,,,
7297,63316,55101,jongoi,olo,ADV,ещё,,,
7298,6986,6520,jono,olo,NOUN,очередь,queue,,
7299,63317,55102,jorostamine,olo,NOUN,громкое протяжное пение,,,
7300,63318,55103,jorostandu,olo,NOUN,громкое протяжное пение,,,
7301,6987,6521,jorostua,olo,VERB,громко и протяжно говорить или петь,,,
7302,63319,55104,jorostus,olo,NOUN,громкое протяжное пение,,,
7303,45003,39195,jorše,olo,NOUN,ёрш,"Eurasian ruffe, ruffe, pope",254,A43
7304,44998,39190,jorši,olo,NOUN,ёрш,"Eurasian ruffe, ruffe, pope",254,A43
7305,10359,9465,joudavile auttua,olo,PHRASE,бездельничать (букв. праздным помогать),,,
7306,6990,6524,joudavu,olo,ADJ,"свободный, не занятый делом",,,
7307,6991,6524,joudavu,olo,ADJ,"незанятый, вакантный",,,
7308,6992,6524,joudavu,olo,ADJ,"лишний, неиспользуемый",,,
7309,87220,74521,joudavus,olo,NOUN,праздность,,,
7310,6993,6525,joudo,olo,NOUN,"досуг, свободное от работы время",,,
7311,6994,6526,joudoaigu,olo,NOUN,"досуг, свободное от работы время",,,
7312,6995,6527,joudu,olo,NOUN,йод,,,
7313,6996,6528,joudua,olo,VERB,"быть не занятым делом, иметь свободное время",,,
7314,6997,6528,joudua,olo,VERB,быть свободным (неиспользуемым),,,
7315,47287,6528,joudua,olo,VERB,"попадать, оказаться, очутиться",,428,B15
7316,6998,6529,jouduo,olo,VERB,"задерживаться, задержаться",,,
7317,6999,6529,jouduo,olo,VERB,"оставаться, остаться",,,
7318,63320,6529,jouduo,olo,VERB,"оказываться, оказаться",,,
7319,63882,55521,jouduo kavoksih,olo,PHRASE,"пропасть, затеряться",,,
7320,59514,52461,jouduo pitkäle,olo,PHRASE,"затянуться, замедлиться",,,
7321,13800,12453,jouduo postelih,olo,PHRASE,тяжело заболеть (букв. остаться в постели),,,
7322,69655,59341,jouduo vihastuksih,olo,PHRASE,рассердиться,,,
7323,69656,59341,jouduo vihastuksih,olo,PHRASE,разгневаться,,,
7324,69148,59070,jouduo yöksyksih,olo,PHRASE,"заблудиться, сбиться с пути",,,
7325,7002,6531,jougu,olo,NOUN,йог,,,
7326,7003,6532,jougurtu,olo,NOUN,йогурт,,,
7327,7004,6533,jouhi,olo,NOUN,конский волос,,,
7328,7006,6535,jouhiheiny,olo,NOUN,ситник нитевидный (трава),,,
7329,7007,6536,jouhikko,olo,NOUN,йоухикко (смычковое кантеле),,,
7330,7008,6537,jouhikvartiettu,olo,NOUN,струнный квартет,,,
7331,7005,6534,jouhičču,olo,NOUN,волосатик (водяной червь),,,
7332,53908,47469,jouhorožu,olo,NOUN,лук (оружие),,949,B353
7333,7009,6538,joukko,olo,NOUN,толпа,,,
7334,7010,6538,joukko,olo,NOUN,команда,,,
7335,7011,6538,joukko,olo,NOUN,"коллектив, компания",,,
7336,7012,6538,joukko,olo,NOUN,"множество, масса",,,
7337,63321,6538,joukko,olo,NOUN,группа,,,
7338,63322,6538,joukko,olo,NOUN,войска,,,
7339,7013,6539,joukkoehto,olo,NOUN,петиция,,,
7340,63323,55105,joukkokazvatus,olo,NOUN,коллективное воспитание,,,
7341,7014,6540,joukkokilbu,olo,NOUN,командное первенство,,,
7342,7015,6541,joukkokiža,olo,NOUN,массовая игра,,,
7343,7016,6542,joukkokohtu,olo,NOUN,массовая сцена,,,
7344,7017,6543,joukkoveh,olo,NOUN,компания,,,
7345,7018,6543,joukkoveh,olo,NOUN,фракция,,,
7346,78551,6543,joukkoveh,olo,NOUN,команда,,,
7347,7019,6544,joukolleh,olo,ADV,"сообща, артелью",,,
7348,63324,6544,joukolleh,olo,ADV,гурьбой,,,
7349,63325,55106,joute,olo,ADV,"свободным, незанятым",,,
7350,7020,6545,jouteolendu,olo,NOUN,безделье,,,
7351,63327,6545,jouteolendu,olo,NOUN,бездействие,,,
7352,63328,55108,jouteolii,olo,NOUN,"бездельник, бездельница",,,
7353,44681,38887,joučen,olo,NOUN,лебедь,swan,223,A42
7354,76287,65120,joučenpuaru,olo,NOUN,"деревянная поделка ""лебединая пара""",,,
7355,7021,6546,jovenajai,olo,NOUN,сплавщик (леса),,,
7356,7022,6547,jovenajo,olo,NOUN,лесосплав,,,
7357,7023,6548,jovenala,olo,NOUN,бассейн реки,,,
7358,7024,6549,jovenladvu,olo,NOUN,исток реки,,,
7359,63329,6549,jovenladvu,olo,NOUN,верховье,,,
7360,63330,55109,jovennišku,olo,NOUN,исток реки,,,
7361,7025,6550,jovenpohju,olo,NOUN,дно реки,,,
7362,7026,6551,jovenpolvi,olo,NOUN,изгиб (излучина) реки,,,
7363,63331,55110,jovenrandu,olo,NOUN,берег реки,,,
7364,7027,6552,jovensuu,olo,NOUN,устье реки,,,
7365,7028,6553,jovenšuaru,olo,NOUN,рукав (разветвление) реки,,,
7366,7029,6554,joviči,olo,ADV,по реке,,,
7367,7030,6555,jovvuttua,olo,VERB,"оставлять, оставить",,,
7368,61105,6555,jovvuttua,olo,VERB,"задерживать, задержать",,,
7369,44686,38892,jowčen,olo,NOUN,лебедь,swan,223,A42
7370,44414,38629,još,olo,NOUN,ёж,hedgehog (animal),199,A412
7371,6988,6522,joža,olo,NOUN,ёж,hedgehog (animal),199,A412
7372,44417,38632,jože,olo,NOUN,ёж,hedgehog (animal),199,A412
7373,7031,6556,juablokku,olo,NOUN,яблоко,apple,,
7374,63332,55111,juablokkujuomine,olo,NOUN,яблочный напиток,,,
7375,63333,55112,juablokkukampottu,olo,NOUN,яблочный компот,,,
7376,7032,6557,juablokkupiirai,olo,NOUN,яблочный пирог,,,
7377,7033,6558,juablokkupuu,olo,NOUN,яблоня,,,
7378,63334,55113,juablokkupuusadu,olo,NOUN,яблоневый сад,,,
7379,7034,6559,juadu,olo,NOUN,яд,,,
7380,7035,6560,juakkori,olo,NOUN,якорь,,,
7381,43368,37611,juamoi,olo,NOUN,голубика,"bog bilberry, bog blueberry, northern bilberry, western blue",129,A323
7382,7036,6561,juamu,olo,NOUN,шоссе,,,
7383,63335,55114,juandu,olo,NOUN,деление,,,
7384,63336,55114,juandu,olo,NOUN,раздел,,,
7385,63337,55114,juandu,olo,NOUN,"распределение, раздача",,,
7386,63338,55114,juandu,olo,NOUN,перенос,,,
7387,63339,55115,juandutablicu,olo,NOUN,таблица деления,,,
7388,7037,6562,juarussi,olo,NOUN,ярус,,,
7389,47754,41789,juasta,olo,VERB,бежать,,458,B15
7390,7039,6564,juattavu,olo,NOUN,"делимое, кратное",,,
7391,7040,6565,juavoli,olo,NOUN,"бес, дьявол",,,
7392,48938,42876,juavua,olo,VERB,угореть,,534,B16
7393,7038,6563,juaššiekku,olo,NOUN,"ящик, короб",,,
7394,58242,51289,jugei,olo,ADJ,тяжелый (по весу),,1329,C1
7395,75989,51289,jugei,olo,ADJ,"трудный, сложный",,,
7396,7041,6566,juhkahtuakseh,olo,VERB,"стукнуться, грохнуться",,,
7397,63340,55116,juhkahtus,olo,NOUN,"стук, грохот",,,
7398,63341,55117,juhkamine,olo,NOUN,"стук, шум",,,
7399,63342,55118,juhkandu,olo,NOUN,"стук, шум",,,
7400,7042,6567,juhkata,olo,VERB,"стукнуть, грохнуть",,,
7401,7043,6568,juhkeh,olo,NOUN,"стук, шум",,,
7402,7044,6569,juhku,olo,NOUN,удар,,,
7403,63343,6569,juhku,olo,NOUN,"стук, шум",,,
7404,7045,6570,juhkua,olo,VERB,"стучать, шуметь",,,
7405,7046,6571,juhkuttua,olo,VERB,стучать,,,
7406,61106,6571,juhkuttua,olo,VERB,грохать,,,
7407,7047,6572,juhkutus,olo,NOUN,cтук,,,
7408,7048,6573,julgei,olo,ADJ,"бесстрашный, смелый",,296,B11
7409,63344,6573,julgei,olo,ADJ,дерзкий,,,
7410,7049,6574,julgevuo,olo,VERB,"осмеливаться, осмелиться",,,
7411,63345,6574,julgevuo,olo,VERB,"смелеть, осмелеть",,,
7412,63346,6574,julgevuo,olo,VERB,"решаться, решиться",,,
7413,7050,6575,julgevus,olo,NOUN,дерзость,,,
7414,63347,6575,julgevus,olo,NOUN,бесстрашие,,,
7415,63348,6575,julgevus,olo,NOUN,смелость,,,
7416,7051,6576,julgevuttua,olo,VERB,"ободрять, ободрить, приободрить; придавать (придать) смелости",,,
7417,63349,55119,julgi,olo,ADV,"tuvva julgi огласить, предать гласности; tulla julgi обнаружиться, раскрыться",,,
7418,7052,6577,julgieh,olo,ADV,смело,,,
7419,63352,6577,julgieh,olo,ADV,"дерзко, нахально",,,
7420,7053,6578,julgiesti,olo,ADV,смело,,,
7421,63353,6578,julgiesti,olo,ADV,"дерзко, нахально",,,
7422,7054,6579,julginaine,olo,ADJ,"открытый, публичный, гласный",,,
7423,7055,6579,julginaine,olo,ADJ,явный,,,
7424,7056,6580,julgisanomu,olo,NOUN,декларация (официальное заявление),,,
7425,7057,6581,julgižus,olo,NOUN,гласнoсть,,,
7426,7058,6582,julleta,olo,VERB,"осмеливаться, осмелиться",,,
7427,63354,6582,julleta,olo,VERB,"смелеть, осмелеть",,,
7428,7059,6583,julmah,olo,ADV,вероломно,,,
7429,7060,6584,julmu,olo,ADJ,"свирепый, жестокий, лютый",,,
7430,7061,6585,julmus,olo,NOUN,"свирепость, жестокость, лютость",,,
7431,63355,55122,jumahtamine,olo,NOUN,падение (с шумом),,,
7432,7062,6586,jumahtuakseh,olo,VERB,"упасть с шумом, грохнуться",,,
7433,63356,55123,jumahtus,olo,NOUN,падение (с шумом),,,
7434,7063,6587,jumaittua,olo,VERB,"стучать, громыхать, грохотать",,,
7435,63357,55124,jumaitus,olo,NOUN,cтук,,,
7436,7065,6589,jumalahine,olo,ADJ,"набожный, богомольный, благочестивый",,,
7437,63360,6589,jumalahine,olo,ADJ,божественный,,,
7438,7066,6590,jumalahuskoi,olo,ADJ,верующий,,,
7439,7067,6591,jumalalline,olo,ADJ,"божественный, прекрасный, дивный",,,
7440,7068,6592,jumalankirikkö,olo,NOUN,божий храм,,,
7441,7069,6593,jumalankoda,olo,NOUN,божница,,,
7442,7070,6594,jumalanlehmäine,olo,NOUN,божья коровка,,,
7443,7071,6595,jumalanmolii,olo,NOUN,"богомолец, богомолка",,,
7444,63361,55126,jumalannagrai,olo,NOUN,богохульник,,,
7445,63362,55127,jumalannagrandu,olo,NOUN,богохульство,,,
7446,7072,6596,jumalanpalvelus,olo,NOUN,"богослужение, служба",,,
7447,7073,6597,jumalanrubi,olo,NOUN,оспа,,,
7448,63364,55129,jumalanuskoi,olo,ADJ,верующий,,,
7449,63363,55128,jumalanuskoi,olo,NOUN,верующий,believer,,
7450,7074,6598,jumalanuskomatoi,olo,NOUN,атеист,,,
7451,7075,6599,jumalanuskomattomus,olo,NOUN,атеизм,,,
7452,7077,6601,jumalatoi,olo,ADJ,"безбожный, нечестивый",,,
7453,7076,6600,jumalatoi,olo,NOUN,безбожник,,,
7454,86973,6600,jumalatoi,olo,NOUN,безбожие,,,
7455,7078,6602,jumalattomus,olo,NOUN,"безбожие, нечестивость",,,
7456,87114,74422,jumalaštua,olo,VERB,боготворить,,,
7457,7079,6603,jumineh,olo,NOUN,"гул, грохот, шум",,,
7458,7080,6604,jumista,olo,VERB,"греметь, гудеть, шуметь",,,
7459,63367,55132,jumoristine,olo,ADJ,юмористический,,,
7460,63368,55133,jumoristu,olo,NOUN,юморист,,,
7461,7081,6605,jumu,olo,NOUN,"гул, грохот, шум",,,
7462,7082,6606,juna,olo,NOUN,пиявка (медицинская),,,
7463,7083,6607,juno,olo,NOUN,"полоса, черта",,,
7464,63369,55134,junoine,olo,NOUN,"полоска, чёрточка",,,
7465,7084,6608,junokas,olo,ADJ,полосатый,,,
7466,63371,55136,junotetratti,olo,NOUN,тетрадь в линейку,,,
7467,48933,42871,juobua,olo,VERB,угореть,,534,B16
7468,7085,6609,juodavu,olo,ADJ,питьевой,,,
7469,7086,6610,juodavu,olo,NOUN,"питьё, напиток",,,
7470,55777,49086,juodo,olo,NOUN,миска деревянная,,1121,B373
7471,7087,6611,juodu,olo,NOUN,"блюдо, широкая миска",,1121,B373
7472,63370,55135,juohatandu,olo,NOUN,напоминание,,,
7473,7088,6612,juohatella,olo,VERB,напоминать,,,
7474,63372,55137,juohattamine,olo,NOUN,напоминание,,,
7475,63373,55138,juohattelu,olo,NOUN,напоминание,,,
7476,7089,6613,juohattua,olo,VERB,"напоминать, напомнить",,,
7477,7090,6614,juohatus,olo,NOUN,напоминание,,,
7478,7091,6615,juohte,olo,NOUN,изгородь по воде от берега,,,
7479,7092,6616,juohteaidu,olo,NOUN,изгородь по воде от берега,,,
7480,63375,55140,juohtumine,olo,NOUN,воспоминание,,,
7481,63376,55141,juohtundu,olo,NOUN,воспоминание,,,
7482,7093,6617,juohtuo,olo,VERB,"вспоминаться, вспомниться",,,
7483,63377,55142,juohtutandu,olo,NOUN,напоминание,,,
7484,63378,55143,juohtuttamine,olo,NOUN,напоминание,,,
7485,7094,6618,juohtuttua,olo,VERB,"напоминать, напомнить",,,
7486,63379,55144,juoksemine,olo,NOUN,бег,,,
7487,63380,55145,juoksendelemine,olo,NOUN,беготня,,,
7488,7095,6619,juoksendelendu,olo,NOUN,беготня,,,
7489,7096,6620,juoksendella,olo,VERB,бегать,to run (move fast with legs),,
7490,7097,6621,juoksendella,olo,VERB,"пить, попивать",,,
7491,10458,9551,juoksendella hännäs,olo,PHRASE,бегать за кем-л. (букв. бегать в хвосте),,,
7492,63382,55147,juoksendu,olo,NOUN,бег,,,
7493,7099,6623,juoksii,olo,ADJ,бегущий,,,
7494,7098,6622,juoksii,olo,NOUN,"бегун, бегунья",,,
7495,7100,6623,juoksii,olo,ADJ,"быстрый, ходкий",,,
7496,7101,6623,juoksii,olo,ADJ,проточный,,,
7497,7102,6624,juoksu,olo,NOUN,бег,,,
7498,7103,6624,juoksu,olo,NOUN,"течение, поток",,,
7499,7104,6625,juoksujalgua,olo,ADV,бегом,,,
7500,7105,6626,juoksukrossu,olo,NOUN,легкоатлетический кросс,,,
7501,7106,6627,juoksuttua,olo,VERB,заставлять бегать,,,
7502,7107,6627,juoksuttua,olo,VERB,"cлучать, спаривать (о домашних животных)",,,
7503,7108,6628,juomari,olo,NOUN,пьяница,,,
7504,7109,6629,juomatoi,olo,ADJ,не выпитый,,,
7505,7110,6629,juomatoi,olo,ADJ,"непьющий, не употребляющий спиртные напитки",,,
7506,7111,6630,juomine,olo,NOUN,питьё (процесс),,,
7507,7112,6630,juomine,olo,NOUN,напиток,,,
7508,7113,6630,juomine,olo,NOUN,пойло,,,
7509,7114,6631,juomoi,olo,NOUN,голубика,"bog bilberry, bog blueberry, northern bilberry, western blue",129,A323
7510,7116,6633,juondai,olo,NOUN,ведущий,,,
7511,63383,55148,juondamatoi,olo,ADJ,непроизводный (грамматический термин),,,
7512,7118,6635,juondeh,olo,VERB,словообразующий суффикс (грамматический термин),,,
7513,7120,6637,juondo,olo,NOUN,суффиксальное словообразование (грамматический термин),,,
7514,7121,6637,juondo,olo,NOUN,трелёвка,,,
7515,63384,55149,juondovardalo,olo,NOUN,производная основа (грамматический термин),,,
7516,7123,6639,juondu,olo,NOUN,питьё,,,
7517,7124,6640,juondua,olo,VERB,"создать, произвести способом словообразования",,,
7518,7125,6640,juondua,olo,VERB,трелевать,,,
7519,7126,6640,juondua,olo,VERB,"вести, провести (передачу на радио или телевидении)",,,
7520,7127,6641,juondukohtu,olo,NOUN,водопой,,,
7521,7130,6644,juondumal’l’u,olo,NOUN,бокал,,,
7522,7134,6648,juonduvezi,olo,NOUN,питьевая вода,,,
7523,7136,6650,juorme,olo,NOUN,"рубец, след от удара",,,
7524,7138,6652,juosta,olo,VERB,бежать,,458,B15
7525,7139,6652,juosta,olo,VERB,"бежать, течь","to flow, to leak",,
7526,7140,6652,juosta,olo,VERB,"бежать, скользить",,,
7527,10460,9553,juosta kui tuuli hännän alle,olo,PHRASE,бежать хвост трубой (букв. бежать как будто ветер под хвостом),,,
7528,10776,9847,juosta mi vägie on,olo,PHRASE,бежать изо всех сил,,,
7529,10680,9754,"juosta, lendiä kodih",olo,PHRASE,"бежать, торопиться домой (букв. бежать, лететь домой)",,,
7530,7141,6653,juosto,olo,NOUN,бег,,,
7531,7211,6709,juostol,olo,ADV,бегом,,,
7532,7212,6709,juostol,olo,ADV,"быстро, бегло",,,
7533,7213,6710,juostozil,olo,ADV,бегом,,,
7534,7214,6710,juostozil,olo,ADV,"быстро, бегло",,,
7535,63385,55150,juotandu,olo,NOUN,поение,,,
7536,63386,55151,juotanduastii,olo,NOUN,поильник,,,
7537,50313,44130,juotattaa,olo,VERB,"хотеть пить, испытывать жажду",,646,B181
7538,50314,44131,juotattoa,olo,VERB,"хотеть пить, испытывать жажду",,646,B181
7539,7215,6711,juotattua,olo,VERB,хотеться пить,,646,B181
7540,7216,6712,juotatus,olo,NOUN,жажда,,,
7541,7217,6713,juotin,olo,NOUN,паяльник,,,
7542,7218,6714,juotos,olo,NOUN,"спай, место пайки",,,
7543,54580,48054,juottaa,olo,VERB,паять,,1009,B355
7544,63387,55152,juottamine,olo,NOUN,поение,,,
7545,7219,6715,juotto,olo,NOUN,паяние,,,
7546,54581,48055,juottoa,olo,VERB,паять,,1009,B355
7547,63388,55153,juottolampu,olo,NOUN,паяльная лампа,,,
7548,63390,55155,juottopaikku,olo,NOUN,водопой,,,
7549,7220,6716,juottua,olo,VERB,"поить, напоить",,,
7550,7221,6717,juottua,olo,VERB,"паять, запаять",,1009,B355
7551,48936,42874,juovua,olo,VERB,угореть,,534,B16
7552,63391,55156,juovuksis,olo,ADV,угоревшим,,,
7553,7222,6718,juovundu,olo,NOUN,"угорание, отравление угарным газом",,,
7554,7223,6719,juovuo,olo,VERB,"угорать, угореть",,534,B16
7555,7224,6720,juovuttua,olo,VERB,"кружить (голову), вызывать головокружение",,,
7556,63393,55158,juovutus,olo,NOUN,головокружение,,,
