id,lemma_id,meaning_id,meaning_num,lemma,lang,pos,meaning_ru
20226,1348,24355,2,vastustada,vep,VERB,бастовать
20227,1348,24356,3,vastustada,vep,VERB,"перечить, возражать, прекословить, протестовать, противоречить, не соглашаться"
20228,1348,38866,4,vastustada,vep,VERB,встречать (с целью вернуть обратно)
20229,1348,38867,5,vastustada,vep,VERB,стукнуть (о что-л.)
20230,33297,38868,1,vastustai,vep,NOUN,"противник, недруг (чего-л.)"
20231,33297,38869,2,vastustai,vep,NOUN,оппонент
20232,33298,38870,1,vastustamata,vep,ADV,безоговорочно
20233,21733,24354,1,vastustamatoi,vep,ADJ,"безоговорочный, беспрекословный"
20234,33299,38871,1,vastustuz,vep,NOUN,сопротивление
20235,33299,38872,2,vastustuz,vep,NOUN,возражение
20236,33300,38873,1,vastustuzmaht,vep,NOUN,умение сопротивляться; сопротивляемость
20237,33301,38874,1,vastustuztego,vep,NOUN,акт возмездия
20238,1973,952,1,vastuz,vep,NOUN,ответ
20239,1973,38875,2,vastuz,vep,NOUN,"встреча, приём"
20240,33302,38876,1,vastuzsija,vep,NOUN,"место встречи, сбора"
20241,33303,38877,1,vastvedehe,vep,ADV,против течения
20242,1817,955,1,vas’k,vep,NOUN,медь
20243,37098,42834,1,vas’k’,vep,NOUN,медь
20244,1230,896,1,vatag,vep,NOUN,орава; ватага; толпа
20245,1230,44438,2,vatag,vep,NOUN,стая (птиц)
20246,21732,24353,1,vate,vep,NOUN,сукно
20247,33308,38882,1,vatišk,vep,NOUN,гной
20248,33309,38883,1,vatiškbul’k,vep,NOUN,гнойник
20249,33310,38884,1,vatiškoitas,vep,VERB,гноиться
20250,33311,38885,1,vatiškpaiže,vep,NOUN,гнойный нарыв
20251,253,993,1,vaud,vep,NOUN,воля
20252,230,992,1,vaudaine,vep,NOUN,воля
20253,246,964,1,vauged,vep,ADJ,белый
20254,33312,38887,1,vauged,vep,NOUN,свет
20255,246,38886,2,vauged,vep,ADJ,"светлый, прозрачный"
20256,33313,38888,1,vauged babuk,vep,PHRASE,белый гриб
20257,33314,38889,1,vauged uni,vep,PHRASE,бессонница (букв. белый сон)
20258,33315,38890,1,vaugedkarv,vep,ADJ,"белый, светлый (о масти)"
20259,63562,74496,1,vaugedkärzaine,vep,NOUN,с белой мордочкой
20260,33316,38891,1,vaugedmodoine,vep,ADJ,белолицый
20261,33317,38892,1,vaugedpä,vep,ADJ,белоголовый
20262,33318,38893,1,vaugedverine,vep,ADJ,белокурый
20263,1532,960,1,vaugištada,vep,VERB,белеть
20264,33319,38894,1,vaugištoitand,vep,NOUN,побелка (действие)
20265,1451,959,1,vaugištuda,vep,VERB,побелеть; посветлеть
20266,1451,38895,2,vaugištuda,vep,VERB,седеть
20267,1451,38896,3,vaugištuda,vep,VERB,рассветать
20268,33320,38897,1,vaugištuzjauh,vep,NOUN,побелка (порошок)
20269,33321,38898,1,vauh,vep,ADJ,бледный
20270,33321,38899,2,vauh,vep,ADJ,неподрумянившийся
20271,229,961,1,vauktaine,vep,ADJ,белый
20272,33322,38900,1,vauktaks,vep,ADV,чисто
20273,33322,38901,2,vauktaks,vep,ADV,набело
20274,33323,38902,1,vauktalaz,vep,ADV,со светлым оттенком
20275,33324,38903,1,vauktan,vep,ADV,белым-бело
20276,33325,38904,1,vauktas,vep,ADV,"чисто, добела"
20277,78750,91675,1,vauktemba,vep,ADV,белее
20278,33327,38906,1,vauktutte,vep,ADJ,белый (как что-л.)
20279,33326,38905,1,vauktuš,vep,NOUN,белок (яйца)
20280,21729,24350,1,vaumita,vep,VERB,"кончить, выработать, заканчивать, окончить"
20281,21729,55606,2,vaumita,vep,VERB,строить (отделывать) дом
20282,33331,38910,1,vaumitas,vep,VERB,"заканчиваться, закончиться"
20283,33328,38907,1,vaumičenderišt,vep,NOUN,подготовительное отделение
20284,1861,962,1,vaumištada,vep,VERB,готовить
20285,2550,963,1,vaumištandpäiv,vep,NOUN,день подготовки
20286,23091,26246,1,vaumištiadas,vep,VERB,готовиться
20287,2045,958,1,vaumiž,vep,ADJ,готовый; приготовленный
20288,33329,38908,1,vaumiž,vep,PRE,"готов (готова, готово, готовы)"
20289,2045,52273,2,vaumiž,vep,ADJ,"спелый, зрелый"
20290,33332,38911,1,vauvatada,vep,VERB,"ждать, надеясь (на что-л.)"
20291,33332,38912,2,vauvatada,vep,VERB,чаять
20292,33333,38913,1,vauvaz,vep,ADJ,"со светлым оттенком, светлых тонов; белёсый"
20293,33334,38914,1,vauvhakaz,vep,ADJ,со светлым оттенком
20294,903,966,1,vaza,vep,NOUN,теленок
20295,33306,38880,1,vazanliha,vep,NOUN,телятина
20296,33307,38881,1,vazelin,vep,NOUN,вазелин
20297,33304,38878,1,vaštak,vep,ADJ,раскалённый
20298,33305,38879,1,vašte,vep,NOUN,солнцепёк
20299,44377,50564,1,ve,vep,NOUN,пояс
20300,526,164,1,veda,vep,VERB,"относить, отвезти,  увозить, уносить"
20301,526,24346,2,veda,vep,VERB,"вводить, вести, доводить, отвести,  уводить"
20302,526,24347,3,veda,vep,VERB,"вынести, "
20303,526,24348,4,veda,vep,VERB,"перевозить, развезти"
20304,526,24349,5,veda,vep,VERB,экспортировать
20305,26757,30945,1,veda grähkaha,vep,PHRASE,вводить в грех
20306,27137,31353,1,veda huiktaha,vep,PHRASE,"осрамить, пристыдить (букв. ввести в стыд)"
20307,33337,38918,1,veda iloho,vep,PHRASE,рассмешить (букв. ввести в смех)
20308,30558,35526,1,veda ostudaha,vep,PHRASE,пристыдить (букв. ввести в позор)
20309,33338,38919,1,veda vigaha,vep,PHRASE,ввести в заблуждение (букв. ввести в изъян)
20310,1605,507,1,vedada,vep,VERB,вести
20311,1605,26245,2,vedada,vep,VERB,преподавать
20312,1393,980,1,vedatada,vep,VERB,водить
20313,33339,38920,1,vedehine,vep,NOUN,водяной (дух воды)
20314,33340,38921,1,vedehižen tukad,vep,PHRASE,водоросли (букв. волосы духа воды)
20315,33341,38922,1,vedekaz,vep,ADJ,"сырой, пропитанный влагой"
20316,488,995,1,vedelta,vep,VERB,водить
20317,2335,975,1,vedeluz,vep,NOUN,прелюбодеяние
20318,49696,56477,1,vedeluz,vep,NOUN,перевозка
20319,2266,982,1,vedeluzelo,vep,NOUN,распутная жизнь
20320,2391,981,1,vedeluznaine,vep,NOUN,блудница
20321,33342,38923,1,vedenaluine,vep,ADJ,подводный
20322,22835,25945,1,vedenižand,vep,NOUN,"водяной, хозяин воды"
20323,33343,38924,1,vedenkeitim,vep,NOUN,кипятильник
20324,33344,38925,1,vedenlaid,vep,NOUN,поверхность воды
20325,33345,38926,1,vedenmäricii,vep,NOUN,водомерка (насекомое)
20326,33346,38927,1,vedenpidäi,vep,ADJ,непромокаемый
20327,33347,38928,1,vedensaub,vep,NOUN,плотина
20328,33348,38929,1,vedenvägi,vep,NOUN,гидроэнергетика
20329,33349,38930,1,vedenvägimahtod,vep,NOUN,гидроэнергетические ресурсы
20330,51138,58074,1,vederistim,vep,NOUN,крещение
20331,33351,38932,1,vederistmiden pakaižed,vep,PHRASE,крещенские морозы
20332,471,983,1,vederistmäd,vep,NOUN,крещение
20333,51136,58072,1,vederist’mad,vep,NOUN,крещение
20334,51137,58073,1,vederištmad,vep,NOUN,крещение
20335,1980,979,1,vedetoi,vep,ADJ,безводный
20336,40821,46711,1,vedm,vep,NOUN,поясница
20337,789,984,1,vedoitelda,vep,VERB,водить
20338,287,974,1,vedouta,vep,VERB,провести
20339,33352,38933,1,vedovägi,vep,NOUN,стимул
20340,33352,38934,2,vedovägi,vep,NOUN,тяготение
20341,2819,1126,1,vedut,vep,NOUN,водичка (диминутив)
20342,289,24225,1,vedäda,vep,VERB,"возить, везти, транспортировать"
20343,289,976,2,vedäda,vep,VERB,"вести, отводить"
20344,289,24226,3,vedäda,vep,VERB,"тянуть, вытягивать, растягивать, втягивать, подтягивать, протянуть, сквозить, тащить"
20345,289,24227,4,vedäda,vep,VERB,"вытащить, вытянуть"
20346,289,38935,5,vedäda,vep,VERB,весить
20347,289,38936,6,vedäda,vep,VERB,"дуть, веять"
20348,26915,31119,1,vedäda heng,vep,PHRASE,перевести дух
20349,29298,34081,1,vedäda lülüks,vep,PHRASE,согнуть в дугу (сгорбить) (букв. превратить в крень)
20350,29297,34080,1,vedäda lülüle,vep,PHRASE,согнуть в дугу (сгорбить) (букв. превратить в крень)
20351,33353,38937,1,vedäda mod,vep,PHRASE,сделать кислую мину (букв. тянуть лицо)
20352,29733,34581,1,vedäda muiged mod,vep,PHRASE,сделать кислое лицо
20353,33355,38939,1,vedäda nenas,vep,PHRASE,водить за нос (букв. тянуть за нос)
20354,33354,38938,1,vedäda ocati,vep,PHRASE,свести кого-л. с глазу на глаз (букв. свести лбами)
20355,33356,38940,1,vedäi,vep,ADJ,"ведущий, идущий впереди"
20356,2423,988,1,vedäi,vep,NOUN,наставник
20357,2423,24344,2,vedäi,vep,NOUN,"ведущий, проводящий (что-л.)"
20358,2423,24345,3,vedäi,vep,NOUN,водитель
20359,33357,38941,1,vedänd,vep,NOUN,ведение
20360,33358,38942,1,vedändlaiv,vep,NOUN,буксир
20361,33359,38943,1,vedändmär,vep,NOUN,мера веса
20362,2260,985,1,vedätada,vep,VERB,вести; водить
20363,2433,768,1,vedätai,vep,NOUN,вождь
20364,430,987,1,ved’,vep,INTJ,ведь
20365,48503,55119,1,veeg,vep,NOUN,долг
20366,49695,56476,1,veh,vep,NOUN,веха
20367,33360,38944,1,vehk,vep,NOUN,вахта (растение)
20368,49697,56497,1,vehk,vep,NOUN,веха
20369,36642,42351,1,vehor’,vep,NOUN,вихрь
20370,21728,24343,1,vei,vep,CCONJ,или
20371,68577,80332,1,vei,vep,CCONJ,"или, либо"
20372,68576,80329,1,veida,vep,VERB,"мочь, быть в состоянии"
20373,68576,80330,2,veida,vep,VERB,"сметь, иметь позволение"
20374,68576,80331,3,veida,vep,VERB,быть здоровым; (при приветствии: 2 лицо ед. числа) здоров ли? (как здоровье?)
20375,2906,1165,1,veik,vep,NOUN,старший брат
20376,40548,46421,1,veikastuda,vep,VERB,замолчать
20377,50155,57023,1,veiko,vep,NOUN,брат
20378,78247,91159,1,veikoi,vep,NOUN,братец
20379,269,989,1,veikoihut,vep,NOUN,старший брат
20380,478,972,1,veič,vep,NOUN,нож
20381,67907,79568,1,vel,vep,ADV,еще
20382,67907,79569,2,vel,vep,ADV,тоже
20383,1353,1000,1,velg,vep,NOUN,долг
20384,63564,74498,1,velgelement,vep,NOUN,заимствованный элемент
20385,2356,996,1,velgnik,vep,NOUN,должник
20386,33362,38946,1,velgsana,vep,NOUN,заимствование
20387,33364,38948,1,velguz’,vep,NOUN,обязанность
20388,33363,38947,1,velgznamad,vep,NOUN,кавычки
20389,77650,90562,1,velj,vep,NOUN,брат
20390,78379,91296,1,veljes,vep,NOUN,брат
20391,2319,997,1,velktuda,vep,VERB,задолжать
20392,33365,38949,1,vellesed,vep,NOUN,братья между собой
20393,33366,38950,1,vellestuz,vep,NOUN,братание
20394,2896,1158,1,vellüt,vep,NOUN,братик (диминутив)
20395,33367,38951,1,velokezr,vep,NOUN,колесо велосипеда
20396,33367,38952,2,velokezr,vep,NOUN,велосипед
20397,63565,74499,1,velokezranik,vep,NOUN,велосипедист
20398,33368,38953,1,velokezrsport,vep,NOUN,велосипедный спорт
20399,33369,38954,1,velokezrvoibud,vep,NOUN,велогонки
20400,1610,998,1,velosiped,vep,NOUN,велосипед
20401,33370,38955,1,velovoibištelii,vep,NOUN,велогонщик
20402,50152,57020,1,vel’,vep,NOUN,брат
20403,24,999,1,vel’l’,vep,NOUN,брат
20404,21618,24194,1,ven,vep,ADJ,"тихий, слабый"
20405,21618,38956,2,ven,vep,ADJ,медлительный
20406,21618,38957,3,ven,vep,ADJ,умеренный
20407,305,1004,1,venc,vep,NOUN,венец (корона)
20408,305,38958,2,venc,vep,NOUN,"венец, горизонтальный ряд брёвен в срубе"
20409,1330,1002,1,vencaida,vep,VERB,венчать
20410,2875,1145,1,vencaine,vep,NOUN,"венец (диминутив), венчик"
20411,33374,38962,1,vend,vep,NOUN,вывоз
20412,33375,38963,1,vendmaksud,vep,NOUN,пошлина вывозная (на экспорт)
20413,21727,24342,1,venduda,vep,VERB,"остывать, остыть (о бане, печи)"
20414,1279,973,1,veneh,vep,NOUN,лодка
20415,33376,38964,1,venehnik,vep,NOUN,лодочник
20416,33377,38965,1,venehnök,vep,NOUN,нос лодки
20417,33378,38966,1,venehpera,vep,NOUN,корма лодки
20418,49718,56533,1,venez,vep,NOUN,лодка
20419,49729,56544,1,venezröön,vep,NOUN,борт лодки
20420,33381,38969,1,vengrialaine,vep,ADJ,венгерский
20421,33380,38968,1,vengrialaine,vep,NOUN,"венгр, венгерка"
20422,33382,38970,1,venošti,vep,ADV,"тихо, слабо"
20423,33382,38971,2,venošti,vep,ADV,медленно; спокойно
20424,1010,1003,1,venuda,vep,VERB,"валяться, лежать"
20425,23085,26231,1,venä-vepsläine,vep,ADJ,русско-вепсский
20426,22713,25842,1,venäkeline,vep,ADJ,русскоязычный
20427,33384,38973,1,venäkel’,vep,NOUN,русский язык
20428,50409,57305,1,venäkiled,vep,NOUN,русские
20429,299,1001,1,venäks,vep,ADV,по-русски
20430,33385,38974,1,venälaine,vep,ADJ,русский
20431,33386,38975,1,venälaine,vep,NOUN,русский
20432,22845,25955,1,venän,vep,NOUN,русский
20433,68395,80110,1,venänik,vep,NOUN,русский
20434,33387,38976,1,venäta,vep,VERB,говорить по-русски
20435,33372,38960,1,venčaidas,vep,VERB,венчаться
20436,33371,38959,1,venčaind,vep,NOUN,венчание
20437,33373,38961,1,venčaindvero,vep,NOUN,венчальный обряд
20438,50406,57302,1,ven’alnikad,vep,NOUN,русские
20439,50405,57301,1,ven’alžed,vep,NOUN,русские
20440,50404,57300,1,ven’anikad,vep,NOUN,русские
20441,1607,1007,1,veps,vep,NOUN,вепс
20442,50473,57372,1,vepsad,vep,NOUN,вепсы
20443,1587,1005,1,vepsaks,vep,ADV,по-вепсски
20444,1588,1006,1,vepsläine,vep,ADJ,вепсский
20445,21512,24064,1,vepsläine,vep,NOUN,"вепс, вепсянка"
20446,31660,36838,1,vepsäks,vep,ADV,по-вепсски
20447,22719,25848,1,vepsänkeline,vep,ADJ,вепсскоязычный
20448,51011,57947,1,ver,vep,NOUN,вера
20449,474,970,1,verai,vep,NOUN,наружная дверь (уличная)
20450,474,24340,2,verai,vep,NOUN,"арка, сооружение"
20451,474,24341,3,verai,vep,NOUN,ворота
20452,33388,38977,1,verail,vep,ADV,"на улице (быть, находиться)"
20453,33389,38978,1,veraile,vep,ADV,"на улицу (пойти, отправиться)"
20454,33390,38979,1,verailpäi,vep,ADV,с улицы
20455,33391,38980,1,verailukkol,vep,NOUN,дверной замок
20456,33392,38981,1,verainik,vep,NOUN,вратарь
20457,33392,38982,2,verainik,vep,NOUN,швейцар
20458,162,54,1,verajaine,vep,NOUN,ворота
20459,42781,48840,1,veraspagan,vep,NOUN,чесотка
20460,33393,38983,1,verastada,vep,VERB,"чуждаться, дичиться"
20461,221,971,1,veraz,vep,ADJ,чужой
20462,21726,24338,1,veraz,vep,NOUN,незнакомец
20463,221,38984,2,veraz,vep,ADJ,иностранный
20464,21726,24339,2,veraz,vep,NOUN,гость
20465,29330,34120,1,veraz lähima,vep,PHRASE,ближнее зарубежье (букв. чужая близкая страна)
20466,33396,38987,1,veraz ma,vep,PHRASE,заграница
20467,33397,38988,1,veraz pagin,vep,PHRASE,косвенная речь (грамматический термин)
20468,33398,38989,1,verazmaine,vep,ADJ,иностранный; заграничный; зарубежный
20469,21725,24337,1,verb,vep,NOUN,глагол
20470,1036,318,1,verbl’ud,vep,NOUN,верблюд
20471,2132,968,1,verda,vep,VERB,"упасть, повалиться"
20472,29611,34427,1,verda,vep,VERB,"линять, выцветать"
20473,69348,81204,1,verda,vep,VERB,верить
20474,2132,24336,2,verda,vep,VERB,"лечь, ложиться"
20475,33399,38990,1,verdas,vep,VERB,"ложиться, улечься, укласться"
20476,21724,24335,1,verduda,vep,VERB,"сердиться, рассердиться"
20477,33400,38991,1,verdutada,vep,VERB,"сердить, рассердить"
20478,78136,91046,1,verehine,vep,ADJ,кровавый
20479,48954,55637,1,verei,vep,NOUN,ворота
20480,66406,77764,1,vereile,vep,ADV,на улицу
20481,22834,25944,1,verenpainuz,vep,NOUN,кровяное давление
20482,33401,38992,1,verenpörund,vep,NOUN,кровообращение
20483,33402,38993,1,verenpörundelimed,vep,NOUN,органы кровообращения
20484,1805,568,1,verenvodand,vep,NOUN,кровотечение
20485,33404,38995,1,veres,vep,ADV,около
20486,33403,38994,1,veres,vep,POSTP,около
20487,33405,38996,1,veresine,vep,ADJ,кровавый
20488,33406,38997,1,verestada,vep,VERB,запачкать кровью
20489,33407,38998,1,verestada,vep,VERB,"освежать, освежить, обновить"
20490,1193,380,1,veretada,vep,VERB,укладывать
20491,1193,38999,2,veretada,vep,VERB,"повалить, уронить"
20492,1193,39000,3,veretada,vep,VERB,"валить, рубить"
20493,1193,74500,4,veretada,vep,VERB,запачкать кровью
20494,33408,39001,1,vereti,vep,ADV,рядом
20495,1697,969,1,verez,vep,ADJ,свежий
20496,33409,39002,1,verg,vep,NOUN,клин
20497,33395,38986,1,verhal niškal eläda,vep,PHRASE,жить за чужой счёт (букв. жить на чужой шее)
20498,33394,38985,1,verhal vägel ajada,vep,PHRASE,жить за чужой счёт (букв. жить чужой силой)
20499,33410,39003,1,verhanmaneläi,vep,NOUN,иностранец
20500,33412,39005,1,verhe,vep,ADV,рядом
20501,33411,39004,1,verhe,vep,POSTP,"к, около"
20502,2055,651,1,veri,vep,NOUN,кровь
20503,77607,90518,1,verii,vep,NOUN,верующий
20504,33413,39006,1,verikibuerišt,vep,NOUN,гематологическое отделение
20505,2526,803,1,veripöud,vep,NOUN,земля крови
20506,33414,39007,1,verisistem,vep,NOUN,кровеносная система
20507,33415,39008,1,verivihanik,vep,NOUN,смертельный враг; кровный враг
20508,627,194,1,verk,vep,NOUN,сеть
20509,627,39009,2,verk,vep,NOUN,паутина
20510,1221,389,1,vero,vep,NOUN,"привычка; обычай, традиция"
20511,1221,24333,2,vero,vep,NOUN,поверье
20512,1221,24334,3,vero,vep,NOUN,церемония
20513,46866,53237,1,veroz,vep,ADJ,свежий
20514,1435,994,1,verta,vep,VERB,палить подсеку
20515,33417,39011,1,vertikaline,vep,ADJ,вертикальный
20516,70467,82616,1,vertol’ot,vep,NOUN,вертолёт
20517,741,231,1,vertta,vep,VERB,вертеть; крутить
20518,741,39012,2,vertta,vep,VERB,"сердиться, рассердиться, злиться"
20519,33418,39013,1,veruda,vep,VERB,катиться
20520,1199,1008,1,veruida,vep,VERB,верить
20521,48324,54868,1,verzud,vep,NOUN,лапти берестяные
20522,77590,90502,1,veräi,vep,NOUN,двери
20523,1252,400,1,vesel’das,vep,VERB,веселиться
20524,33419,39014,1,veskad,vep,NOUN,весы
20525,507,156,1,veslas,vep,ADV,весело
20526,21723,24332,1,vesoida,vep,VERB,"взвешивать, взвесить"
20527,33420,39015,1,vesoidas,vep,VERB,"взвешиваться, взвеситься"
20528,266,92,1,vessel,vep,ADJ,веселый
20529,21722,24331,1,vestai,vep,NOUN,скульптор
20530,33422,39017,1,vestatez,vep,NOUN,затёска
20531,33422,39018,2,vestatez,vep,NOUN,скульптура
20532,49709,56509,1,vestatiž,vep,NOUN,зарубка
20533,73280,85854,1,vestatuz,vep,NOUN,скульптура
20534,63566,74501,1,vestim,vep,NOUN,тесло
20535,1860,581,1,vestinkandai,vep,NOUN,посланник
20536,2917,1168,1,vestitoi,vep,ADJ,безвестный
20537,21721,24330,1,vestta,vep,VERB,тесать; строгать
20538,21721,39019,2,vestta,vep,VERB,"высечь, высекать; выдолбить"
20539,971,299,1,vest’,vep,NOUN,"известие, весть"
20540,50681,57587,1,vesuu,vep,NOUN,веселье
20541,50683,57589,1,ves’oo,vep,NOUN,веселье
20542,50682,57588,1,ves’ou,vep,NOUN,веселье
20543,22663,25792,1,veteran,vep,NOUN,ветеран
20544,21720,24329,1,vettuda,vep,VERB,"пропитаться, пропитываться водой"
20545,33336,38917,1,vet’,vep,INTJ,ведь
20546,21719,24328,1,veza,vep,NOUN,"отросток, побег растения"
20547,22741,25870,1,vezaine,vep,NOUN,побег (диминутив)
20548,370,120,1,vezi,vep,NOUN,вода
20549,33423,39020,1,veziajamed,vep,NOUN,водный транспорт
20550,33424,39021,1,vezibul’uine,vep,NOUN,кувшинка
20551,33425,39022,1,veziheiništ,vep,NOUN,водоросли
20552,33426,39023,1,vezikaičend,vep,NOUN,водоохрана
20553,33427,39024,1,vezilanktuz,vep,NOUN,водопад
20554,33428,39025,1,vezilaskm,vep,NOUN,лавина воды; водопад
20555,63567,74502,1,vezililii,vep,NOUN,водяная лилия
20556,33429,39026,1,vezilind,vep,NOUN,водоплавающая птица
20557,33430,39027,1,veziludeg,vep,NOUN,клоп водяной (насекомое)
20558,33431,39028,1,vezilämbitim,vep,NOUN,"колонка, устройство для нагрева воды"
20559,33432,39029,1,vezilätäk,vep,NOUN,лужа
20560,33433,39030,1,vezimel’nic,vep,NOUN,водяная мельница
20561,33434,39031,1,vezimuju,vep,NOUN,акварель (краска)
20562,33435,39032,1,vezimujukuva,vep,NOUN,акварель (картина)
20563,2494,787,1,vezinäl’g,vep,NOUN,жажда
20564,21718,24327,1,vezipolo,vep,NOUN,поло
20565,33436,39033,1,vezipomp,vep,NOUN,колонка для набора воды
20566,33437,39034,1,vezipuru,vep,NOUN,водяной пар
20567,33438,39035,1,vezirac,vep,NOUN,ондатра
20568,33439,39036,1,vezirišk,vep,NOUN,"распутица, бездорожье"
20569,33440,39037,1,vezisauptuz,vep,NOUN,шлюз
20570,33443,39040,1,vezitipp,vep,NOUN,капля воды
20571,33445,39042,1,veziturbin,vep,NOUN,водяная турбина
20572,33444,39041,1,vezituru,vep,NOUN,водопроводная труба
20573,33446,39043,1,vezitähtaz,vep,NOUN,лилия
20574,29808,34667,1,veziuit,vep,NOUN,водоём
20575,33447,74503,1,vezivalu,vep,NOUN,поток
20576,33448,39044,1,vezivedo,vep,NOUN,водопровод
20577,33449,39045,1,vezivedoverk,vep,NOUN,водопроводная сеть
20578,33442,39039,1,veziznam,vep,NOUN,водяной знак
20579,33450,39046,1,veziümbrišt,vep,NOUN,водная среда
20580,33441,39038,1,vezišihlik,vep,NOUN,тритон
20581,29807,34666,1,vezišt,vep,NOUN,водоём
20582,21717,24326,1,vezo,vep,ADJ,"отлогий, покатый, пологий, ровный"
20583,21717,39047,2,vezo,vep,ADJ,спокойный
20584,33451,39048,1,vezokašti,vep,ADV,"ровно, спокойно"
20585,33335,38915,1,veččom,vep,NOUN,талия
20586,33335,38916,2,veččom,vep,NOUN,поясница
20587,21716,24325,1,veškata,vep,VERB,повести
20588,562,888,1,vic,vep,NOUN,прут
20589,33454,39051,1,vida,vep,NOUN,еловая чаща; ельник
20590,33455,39052,1,videnik,vep,NOUN,пятëрка (отметка)
20591,21715,24324,1,videnz’,vep,NUM,пятый
20592,21697,24306,1,videnz’kümnenz’,vep,NUM,пятидесятый
20593,21714,24323,1,videnz’päiv,vep,NOUN,пятница
20594,21696,24305,1,videnz’sadanz’,vep,NUM,пятисотый
20595,21694,24303,1,videnz’toštkümnenz’,vep,NUM,пятнадцатый
20596,21713,24322,1,video,vep,NOUN,видео
20597,33456,39053,1,vidišt,vep,NOUN,ельник
20598,1460,466,1,vidoda,vep,VERB,трепать (лён)
20599,1902,593,1,viga,vep,NOUN,"дефект, изъян, неисправность, повреждение, недостаток"
20600,1902,39054,2,viga,vep,NOUN,брак
20601,1902,39055,3,viga,vep,NOUN,"причина, повод"
20602,1902,39056,4,viga,vep,NOUN,вина; упущение
20603,1902,39057,5,viga,vep,NOUN,ошибка
20604,1902,39058,6,viga,vep,NOUN,нарушение
20605,1902,39059,7,viga,vep,NOUN,порок
20606,33457,39060,1,vigakaz,vep,ADJ,"ошибочный, содержащий много изъянов, ошибок"
20607,33458,39061,1,vigapä,vep,NOUN,"виновник, виновница (букв. голова с изьяном)"
20608,33459,39062,1,vigasine,vep,ADJ,"ошибочный, неграмотный, безграмотный"
20609,33460,39063,1,vigatelda,vep,VERB,"браковать, забраковать"
20610,33461,39064,1,vigatoi,vep,ADJ,без изъянов; без недостатков
20611,33461,39065,2,vigatoi,vep,ADJ,невиновный
20612,33461,39066,3,vigatoi,vep,ADJ,безошибочный
20613,33462,39067,1,vigatoitta,vep,VERB,упрекать
20614,33463,39068,1,vigatoituz,vep,NOUN,упрëк
20615,63568,74504,1,vigavajaguz’,vep,NOUN,"недостача, материальное нарушение"
20616,1045,322,1,viha,vep,NOUN,"гнев, ненависть"
20617,2882,1152,1,vihand,vep,ADJ,зеленый
20618,21712,24321,1,vihand,vep,NOUN,зелень
20619,2882,39069,2,vihand,vep,ADJ,свежий
20620,33464,39070,1,vihandoitta,vep,VERB,"озеленять, озеленить"
20621,33465,39071,1,vihandoituz,vep,NOUN,озеленение
20622,33466,39072,1,vihandokaz,vep,ADJ,недозрелый
20623,1347,432,1,vihanik,vep,NOUN,"враг, неприятель"
20624,2641,842,1,vihasana,vep,NOUN,злое слово
20625,33467,39073,1,vihasine,vep,ADJ,недружелюбный
20626,33468,39074,1,vihelduz,vep,NOUN,свист
20627,21711,24320,1,vihelta,vep,VERB,"насвистывать, свистеть"
20628,50639,57545,1,vihel’ta,vep,VERB,свистеть
20629,2796,1115,1,viher,vep,ADJ,"свежий, молодой"
20630,2796,39075,2,viher,vep,ADJ,зелёный
20631,21710,24319,1,viherta,vep,VERB,зеленеть
20632,839,263,1,vihk,vep,NOUN,мочалка
20633,839,55983,2,vihk,vep,NOUN,мочалка для мытья пола
20634,2795,1114,1,vihl’aidas,vep,VERB,вихляться; покачиваться
20635,1362,436,1,vihm,vep,NOUN,дождь
20636,2797,1116,1,vihmaine,vep,NOUN,дождичек
20637,33469,39076,1,vihmakaz,vep,ADJ,дождливый
20638,63569,74505,1,vihmankaičim,vep,NOUN,зонт
20639,33470,39077,1,vihmanvarjoičim,vep,NOUN,зонт
20640,33471,39078,1,vihmasine,vep,ADJ,дождливый
20641,33472,39079,1,vihmatoi,vep,ADJ,"без дождя, сухой"
20642,1376,438,1,vihmda,vep,VERB,"идти (о дожде), дождить"
20643,33473,39080,1,vihmkuro,vep,NOUN,ливень
20644,69273,81112,1,vihmpil’v,vep,NOUN,дождевая туча
20645,33474,39081,1,vihmsoba,vep,NOUN,плащ
20646,27399,31655,1,vihmub jorotab,vep,PHRASE,дождь шумит
20647,69275,81115,1,vihmuškata,vep,VERB,задождить
20648,36643,42352,1,vihor’,vep,NOUN,вихрь
20649,48126,54670,1,vihtikiita,vep,VERB,мотать нитки на мотовило
20650,33475,39082,1,vihtoi,vep,ADV,"прежде, в прошлом"
20651,1503,481,1,vihtäk,vep,NOUN,моток
20652,48127,54671,1,viht’akoita,vep,VERB,мотать нитки на мотовило
20653,2032,646,1,viht’atada,vep,VERB,наматывать (моток)
20654,50637,57543,1,vihuuta,vep,VERB,свистеть
20655,50638,57544,1,vihöuta,vep,VERB,свистеть
20656,38244,44021,1,vih’and,vep,ADJ,зеленый
20657,46210,52524,1,viigotada,vep,VERB,точить бруском
20658,44449,50636,1,viil’da,vep,VERB,кроить
20659,44102,50285,1,viin,vep,NOUN,вино
20660,47191,53598,1,viič,vep,NOUN,нож
20661,51511,58464,1,viiž,vep,NUM,пять
20662,33476,39083,1,vikateh,vep,NOUN,коса (для кошения)
20663,46739,53090,1,vil,vep,NOUN,шерсть
20664,44450,50637,1,vildä,vep,VERB,кроить
20665,44450,53885,2,vildä,vep,VERB,резать
