category_id	pos	concept_id	concept_ru	concept_en	wdh	wdh_source	wdh_confidence	wdh_note
B182	NOUN	651	рубашка (мужская)	shirt (men's)	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	652	рубашка (женская)	blouse, shirt (women's)	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	653	штаны	trousers; pants	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	654	кальсоны	long underwear; longjohns	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	655	юбка	skirt	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	656	сарафан	sarafan	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	657	чулок	stocking	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	658	портянки	footwraps, legwraps	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	659	платок	headscarf; shawl	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	660	кафтан	kaftan	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	661	платье	dress	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	662	шуба	fur coat	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	663	пазуха	bosom (of clothing); chest fold (of garment)	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	664	шапка	hat	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	665	рукавица	mitten	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	VERB	666	раздеть, снять	to undress; to take off (clothing)	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	667	пояс	belt	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	668	ремень	strap; belt (leather)	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	669	пряжка	buckle; clasp	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	670	подол	hem; skirt-bottom	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	671	пуговица	button	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	672	рукав	sleeve	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	673	карман	pocket	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	VERB	674	кроить	to cut out (fabric); to cut a pattern	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	VERB	675	шить	to sew	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	VERB	676	пороть	to unpick; to rip (a seam)	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	VERB	677	подрубать	to hem; to overcast (an edge)	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	VERB	678	чинить белье	to mend linen; to repair clothing	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	679	дыра	hole	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	ADJ	680	старый, изношенный (об одежде)	worn, old, shabby (of clothing)	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	ADJ	681	новый	new	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	ADJ	682	тесный	tight; close-fitting; narrow; constricting	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	683	бусы	beads	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	684	кольцо, перстень	ring	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	685	серьги	earrings	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	686	наперсток	thimble	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	VERB	687	мыть	to wash	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	688	мыло	soap	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	689	пар (в бане)	steam (in the bathhouse)	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	VERB	690	париться (в бане)	to steam oneself (in the bathhouse)	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	ADJ	691	чистый	clean	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	VERB	692	вытирать	to wipe	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	693	полотенце	towel	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	694	простыня	bed sheet	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	695	скатерть	tablecloth	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	696	щёлок	lye; alkaline solution	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	697	одеяло	blanket	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	698	подушка	pillow	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	699	постель	bed	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	700	гребень (для волос)	comb	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B182	NOUN	701	зеркало	mirror	body_care, fashion	inherited_from_category	medium	WDH inherited from category B182
B21	VERB	702	понимать	to understand	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	VERB	703	думать	to think	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	VERB	704	помнить	to remember	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	VERB	705	упоминать	to mention	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	VERB	706	знать	to know	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	VERB	707	узнавать	to find out	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	VERB	708	забывать	to forget; to fail to remember	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	NOUN	709	ум	mind; intellect	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	ADJ	710	умный	smart; intelligent	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	VERB	711	уметь	to be able to; to have the skill	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	NOUN	712	мозг	brain	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	NOUN	713	слово	word	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B21	ADJ	714	скупой	stingy; miserly; tight-fisted	psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B21
B22	VERB	715	бояться	to fear	physiology, psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B22
B22	VERB	716	хотеть	to want; to wish	physiology, psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B22
B22	ADJ	717	милый	dear; darling; kind	physiology, psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B22
B22	VERB	718	обрадоваться	to rejoice; to be glad	physiology, psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B22
B22	VERB	719	нравиться	to like; to please	physiology, psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B22
B22	VERB	720	смеяться	to laugh	physiology, psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B22
B22	VERB	721	сердиться	to be angry; to get angry	physiology, psychological_features, psychology	inherited_from_category	medium	WDH inherited from category B22
